Date,Commit,Downstream Project,Author,Subject
2018/03/02,b8823ab02607d6f03febd32ac504bb6188c54047,platform/external/jemalloc,fake_QAC2RwDxQ92JLSbs7uWhZQ@fakeemail.com,Use linear scan for small bitmaps
2018/03/02,bab58ef401b0dec8230bd2d371e135009cd06924,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Fix more 64-to-32 conversion warnings.
2018/03/02,bc26d7d99b3d3dc7633a28da622087ed3daa9a94,platform/external/jemalloc,fake_p6dPDi1CSK-Az02h4wuqdg@fakeemail.com,"Cleanup MSVC project, embed PDB data inside static .lib"
2018/03/02,2a24dc24761b9b5b8f9af30618d2f4fb17d59a59,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,"Revert ""Add JE_RUNNABLE() and use it for os_unfair_lock_*() test."""
2018/03/02,767d85061a6fb88ec977bbcd9b429a43aff391e6,platform/external/jemalloc,fake_dmhTqNsFQsOzc_r7HCfmxw@fakeemail.com,Refactor arenas array (fixes deadlock).
2018/03/02,8f683b94a751c65af8f9fa25970ccf2917b96bb8,platform/external/jemalloc,fake_dmhTqNsFQsOzc_r7HCfmxw@fakeemail.com,Make opt_narenas unsigned rather than size_t.
2018/03/02,7e6749595a570ed6686603a1bcfdf8cf49147f19,platform/external/jemalloc,fake_dmhTqNsFQsOzc_r7HCfmxw@fakeemail.com,Fix arena reset effects on large/huge stats.
2018/03/02,984c64f724bfeb73e32251801e6df6ab6df53d15,platform/external/jemalloc,fake_p6dPDi1CSK-Az02h4wuqdg@fakeemail.com,Add MS Visual Studio 2015 support
2018/03/02,0fc1317fc6989e1090c5bcf1713b6a7482110ccc,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Mangle tested functions as n_witness_* rather than witness_*_impl.
2018/03/02,d1207f0d371eade218f7572743b5eddedc7fff94,platform/external/jemalloc,fake_FG57h8MuQTusjKmQOMWG6Q@fakeemail.com,Check for __builtin_unreachable at configure time
2018/03/02,5a22dd0d39b5f0d1d3f8fe9b27cce100753d24f3,platform/external/jemalloc,fake_61BG7TUwSmaZihYScIaUwQ@fakeemail.com,jemalloc: apply recommended optimizations
2018/03/02,c19b48fe73b18eb39182e15cb31f4695a7e10b7f,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Fix a typo.
2018/03/02,fc11f3cb8443c029f54bf9ba21574b0f61996dd2,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,"Enable overriding JEMALLOC_{ALLOC,FREE}_JUNK."
2018/03/02,9998000b2b77205a37ae630d5fd1ec9ee4569476,platform/external/jemalloc,fake_dmhTqNsFQsOzc_r7HCfmxw@fakeemail.com,Implement ticker.
2018/03/02,9f24c944744e91d0cfe1864287ca7a52c16598fa,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Increase test coverage in test_decay_ticks.
2018/03/02,8e3fb7f4172b6b98d68ae605d0cc69cde3937d94,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Document how to use --cache configure option.
2018/03/02,3763d3b5f92d855596e111a339c1fa9583c4602a,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,"Refactor arena_cactive_update() into arena_cactive_{add,sub}()."
2018/03/02,e46f8f97bc4dc3298e1d3b452ee69616fdbcd43e,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Do not mark malloc_conf as weak on Windows.
2018/03/02,7ba6e742335117eca1268757add9adac808e4e38,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Fix a typo.
2018/03/02,f591d2611a311e8d100273fccfeb462c92ae9ce7,platform/external/jemalloc,fake_dmhTqNsFQsOzc_r7HCfmxw@fakeemail.com,Update manual to reflect removal of global huge object tree.
2018/03/02,b0f56583b7f7abcdc00df42a0ae102bc64c5bd72,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Update ChangeLog for 4.3.1.
2018/03/02,62c217e6131b845a91fcbd6372151acb300d2193,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Update ChangeLog.
2018/03/02,2379479225e5be5f93626e13a37577c76a670fb3,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Consistently use size_t rather than uint64_t for extent serial numbers.
2018/03/02,c7a9a6c86b483d4aebb51bd62d902f4022a7367b,platform/external/jemalloc,fake_dmhTqNsFQsOzc_r7HCfmxw@fakeemail.com,Attempt mmap-based in-place huge reallocation.
2018/03/02,39f58755a7c2c5c12c9b732c17fe472c9872ab4b,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Fix a potential tsd cleanup leak.
2018/03/02,77635bf532488b180024ef50c0583e43111fee0f,platform/external/jemalloc,fake_ZY5hR38vSUyjJX8OlFN2qg@fakeemail.com,Fixes to Visual Studio Project files
2018/03/02,9bad07903962962de9f656d281b9b1e7e9501c87,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Refactor time_* into nstime_*.
2018/03/02,1d42a99027991b6abc2fb8b3e99f136b7ad36751,platform/external/jemalloc,fake_FG57h8MuQTusjKmQOMWG6Q@fakeemail.com,Disable automatic dependency generation for the Cray compiler
2018/03/02,e270a8f936d52766557a2ceca8b5e3ad315dc54d,platform/external/jemalloc,fake_p6dPDi1CSK-Az02h4wuqdg@fakeemail.com,Make test_threads more generic
2018/03/02,1d57c03e331ec9763ba55476a53aa1716f1bc8e1,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Use CLOCK_MONOTONIC_COARSE rather than COARSE_MONOTONIC_RAW.
2018/03/02,033b6fda4a854849db30955fd084158f6ce16c38,platform/external/jemalloc,fake_eQzJ5iU2QcCwUe0mAYw3lw@fakeemail.com,Use -Werror in external/jemalloc
2018/03/02,5c77af98b16a0f5b15bc807f2b323a91fe2a048b,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Add extent serial numbers.
2018/03/02,93ea0f5abc19aa171c424434a9bc03d922e9b47c,platform/external/jemalloc,fake_Tg1gg29lQpS8pzU93-O5Sg@fakeemail.com,jemalloc doesn't close /proc/sys/vm/overcommit_memory
2018/03/02,5271b673b2e93dd655fde6f2ee1ea849da5cb3d2,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Update ChangeLog for 4.2.1.
2018/03/02,788d29d397574396c4c93bf1f90da59dd7efc5cc,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Fix Windows-specific prof-related compilation portability issues.
2018/03/02,1abb49f09d98e265ad92a831a056ccdfb4cf6041,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,"Implement pz2ind(), pind2sz(), and psz2u()."
2018/03/02,50a865e15adbc2c28dc92ac4e9c63b63835ac77b,platform/external/jemalloc,fake_FG57h8MuQTusjKmQOMWG6Q@fakeemail.com,Work around a weird pgi bug in test/unit/math.c
2018/03/02,0bc716ae27d1bd66faa8f165a2c4a4cf6bd8143f,platform/external/jemalloc,fake_v4yz-IkUQ1SkOOqD_jqFkw@fakeemail.com,Fix -Wunreachable-code warning in malloc_vsnprintf().
2018/03/02,fa09fe798aa4f9f4f503059c9146227df2b8c18d,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Fix rallocx() sampling code to not eagerly commit sampler update.
2018/03/02,dc391adc6577b4ed0dac0ce3b1778473e67e4c17,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Scale leak report summary according to sampling probability.
2018/03/02,eb68842dafb6d86e8310b1db9ca0467d577091b1,platform/external/jemalloc,fake_kOdg-9hRSMe7V_SnjLT7BQ@fakeemail.com,Doc typo fixes.
2018/03/02,145f3cd17340ae3a1af8aad3bdce8ddcc626ec67,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Add --disable-syscall.
2018/03/02,ef349f3f944b9b40bdeeff6cc322ef753f1ad4be,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Fix arena_sdalloc() line wrapping.
2018/03/02,5569b4a42c85f951f783b315bd49668a6fa764e3,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Use --whole-archive when linking integration tests on MinGW.
2018/03/02,9ebbfca93fd98e31d2dbc2bddffcc4624df516dc,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Change html manual encoding to UTF-8.
2018/03/02,a82070ef5fc3aa81fda43086cdcc22bfa826b894,platform/external/jemalloc,fake_v4yz-IkUQ1SkOOqD_jqFkw@fakeemail.com,Add JEMALLOC_ALLOC_JUNK and JEMALLOC_FREE_JUNK macros
2018/03/02,2fe64d237cf65baa9f6056622e896949933355e5,platform/external/jemalloc,fake_dmhTqNsFQsOzc_r7HCfmxw@fakeemail.com,Fix arena_reset() test to avoid tcache.
2018/03/02,b32837faaa5b0b0f25652c389c4503304fe9fac8,platform/external/jemalloc,fake_0Badg8rmRu2qWSu23UD7sg@fakeemail.com,Fix iteration over huge allocations
2018/03/02,875ff15e6a99f4ff4d8aaaaf76d9dc5f3d8f1e39,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Only use --whole-archive with gcc.
2018/03/02,c1e00ef2a6442d1d047950247c757821560db329,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Resolve bootstrapping issues when embedded in FreeBSD libc.
2018/03/02,bc49863fb5c59d5a0ff63845464d901ef00c7845,platform/external/jemalloc,fake_p6dPDi1CSK-Az02h4wuqdg@fakeemail.com,"Fix error ""+ 2"")syntax error: invalid arithmetic operator (error token is "" in Cygwin x64"
2018/03/02,5acef864f22384064b5bfb4ad3b50114b9ef214b,platform/external/jemalloc,fake_FG57h8MuQTusjKmQOMWG6Q@fakeemail.com,Don't use compact red-black trees with the pgi compiler
2018/03/02,46e0b2301c0e0ee71f5714d0cdf320ba2d027271,platform/external/jemalloc,fake_p6dPDi1CSK-Az02h4wuqdg@fakeemail.com,Detect LG_SIZEOF_PTR depending on MSVC platform target
2018/03/02,b732c395b7755622dd469fb27a463adcfd3b3152,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Refine nstime_update().
2018/03/02,92009b19d623748fdf8b65aea732c27ec4dd257b,platform/external/jemalloc,fake_-VMbmCvpT0mh14zbrUuFLg@fakeemail.com,use install command determined by configure
2018/03/02,d76e46df58ad7a879fa581b89819aaebf2f8c4b3,platform/external/jemalloc,fake_yqetFk_sRFWXcsJotEpt1A@fakeemail.com,Do not allow jemalloc to use syscall.
2018/03/02,ab0cfe01fa354597d28303952d3b0f87d932f6d6,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Update private_symbols.txt.
2018/03/02,da206df10bc51f547d05563ebf17291f3f9471b0,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Do not use syscall(2) on OS X 10.12 (deprecated).
2018/03/02,a7fdcc8b09d197d64d1772d1e8025add44f48f0a,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Fix opt_zero-triggered in-place huge reallocation zeroing.
2018/03/02,3417a304ccde61ac1f68b436ec22c03f1d6824ec,platform/external/jemalloc,fake_QAC2RwDxQ92JLSbs7uWhZQ@fakeemail.com,Separate arena_avail trees
2018/03/02,f9004022ba4ec0a7d5baa0d019fb278c7ec6c52e,platform/external/jemalloc,fake_yqetFk_sRFWXcsJotEpt1A@fakeemail.com,Remove dss support in jemalloc.
2018/03/02,c443b67561891ae68d688daf5f8ce37820cdba2b,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,"Use syscall(2) rather than {open,read,close}(2) during boot."
2018/03/02,603b3bd413d670909811ce49d28a8b0a4ae3ba6b,platform/external/jemalloc,fake_dmhTqNsFQsOzc_r7HCfmxw@fakeemail.com,Make nhbins unsigned rather than size_t.
2018/03/02,72c587a411050d3283052ebfccf3cc64803f2152,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Add cast to silence (harmless) conversion warning.
2018/03/02,e916d55ba10ea940d3c04b1d7ca6319fc0e7ca12,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Add configure support for *-*-linux-android.
2018/03/02,d419bb09ef6700dde95c74e1f1752f81e5d15d92,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Fix and simplify decay-based purging.
2018/03/02,e2bcf037d445a84a71c7997670819ebd0a893b4a,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Make dss operations lockless.
2018/03/02,f8d80d62a8765c54aaa9433148fd112f7c794734,platform/external/jemalloc,fake_dmhTqNsFQsOzc_r7HCfmxw@fakeemail.com,Refactor ph_merge_ordered() out of ph_merge().
2018/03/02,d9394d0ca870fc20b48ee7c57c69d48effe51041,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Convert base_mtx locking protocol comments to assertions.
2018/03/02,ce7c0f999bf7634078ec759f3d13290dbb34170c,platform/external/jemalloc,fake_dmhTqNsFQsOzc_r7HCfmxw@fakeemail.com,Fix potential chunk leaks.
2018/03/02,0c12dcabc59ea9c95fc38197e7c4bc44663b0a26,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Fix tsd bootstrapping for a0malloc().
2018/03/02,aa63d5d377b4508b83502e923690d1d7b67c8c88,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Fix ffs_zu() compilation error on MinGW.
2018/03/02,09d7bdb314ec4d6a8618d6958809b540f8d3cff6,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Propagate tsdn to default chunk hooks.
2018/03/02,4a0dbb5ac844830ebd7f89af20203a574ce1b3da,platform/external/jemalloc,fake_QAC2RwDxQ92JLSbs7uWhZQ@fakeemail.com,Use pairing heap for arena->runs_avail
2018/03/02,a2af09f0253769cb08656ae8828a3d70123ce5bd,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,"Remove overly restrictive stats_cactive_{add,sub}() assertions."
2018/03/02,a6a8e40f7d24ee9f4f6abf1c03e1e0d7e3763084,platform/external/jemalloc,fake_FG57h8MuQTusjKmQOMWG6Q@fakeemail.com,Fix a valgrind regression in chunk_recycle()
2018/03/02,b9408d77a63a54fd331f9b81c884f68e6d57f2e5,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Fix/simplify chunk_recycle() allocation size computations.
2018/03/02,a05d4da4d861c054260431ba113be42040173271,platform/external/jemalloc,fake_hRBSkMNUR0Oz6rpd8yzAvA@fakeemail.com,Implement a more reliable detection scheme for os_unfair_lock.
2018/03/02,1c35f63797d63a1d08507ea724ec5d8898e8d76d,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Guard tsdn_tsd() call with tsdn_null() check.
2018/03/02,5d8db15db91c85d47b343cfc07fc6ea736f0de48,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Simplify run quantization.
2018/03/02,a4e83e859353ea19dc8377088eae31520d291550,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Fix run leak.
2018/03/02,a6f685beacaa3f8da06cb28f38bb559eac7d4dda,platform/external/jemalloc,fake_yqetFk_sRFWXcsJotEpt1A@fakeemail.com,Change the decay timer default to 0.
2018/03/02,e3998c681dec35fe0de25f693a39de6fb881134e,platform/external/jemalloc,fake_dmhTqNsFQsOzc_r7HCfmxw@fakeemail.com,Replace contributor name with github account.
2018/03/02,2ee2f1ec57d9094643db60210c28b989f2e7da83,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Reduce differences between alternative bitmap implementations.
2018/03/02,05a9e4ac651eb0c728e83fd883425c4894a2ae2b,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Fix potential VM map fragmentation regression.
2018/03/02,ebd00e95b863c790d085c906a9aeddd22bd19d69,platform/external/jemalloc,fake_p6dPDi1CSK-Az02h4wuqdg@fakeemail.com,Fix MSVC project
2018/03/02,07ee4c5ff4c60e8e04eb452e2ef154c47fa118a4,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Force no lazy-lock on Windows.
2018/03/02,7d3055432d303f114d15f67c60bdebcbb4dbd39a,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Fix decay tests for --disable-tcache case.
2018/03/02,5ec703dd33b60924ec39534d3fbc234dfa01b15a,platform/external/jemalloc,fake_dmhTqNsFQsOzc_r7HCfmxw@fakeemail.com,Document the heap profile format.
2018/03/02,35a108c809038179b7d9932447c75e02171dc3e4,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Fix EXTRA_CFLAGS to not affect configuration.
2018/03/02,34dca5671fec8c592f1ca80ce11dc808cf6b83ed,platform/external/jemalloc,fake_QAC2RwDxQ92JLSbs7uWhZQ@fakeemail.com,Unittest for pairing heap
2018/03/02,6c56e194b02ec3888ed35c111d01ef2e62c6c808,platform/external/jemalloc,fake_QAC2RwDxQ92JLSbs7uWhZQ@fakeemail.com,Check for existance of CPU_COUNT macro before using it.
2018/03/02,eca3bc01316bbd06ebc5e42f3fe9146ef9552754,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Fix sycall(2) configure test for Linux.
2018/03/02,962a2979e353f876f3725417179f201e671d9dbb,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Do not (recursively) allocate within tsd_fetch().
2018/03/02,8e82af1166242bebd29289d2b16ce447273b427a,platform/external/jemalloc,fake_dmhTqNsFQsOzc_r7HCfmxw@fakeemail.com,Implement smoothstep table generation.
2018/03/02,3bb044c80766e1cbe14e246ec2232650859a0dc9,platform/external/jemalloc,fake_dHS0EurARqu3k_RrfMqqKA@fakeemail.com,Add an AppVeyor config
2018/03/02,c9a4bf91702b351e73e2cd7cf9125afd076d59fe,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Reduce a variable scope.
2018/03/02,20cd2de5ef622c3af8b3e4aba897aff7ddd451a7,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Add a missing prof_alloc_rollback() call.
2018/03/02,a62e94cabb349982f3270a2057ab49b975e7cbb7,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Remove invalid tests.
2018/03/02,1423ee9016f1e7cb0cf3302207bcc488ce4374fc,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Fix style nits.
2018/03/02,db927b672748994bef0df6b5f9e94fe6c1d40d02,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Refactor arenas_cache tsd.
2018/03/02,a0c632c9d5d3fb31189ee85440b52579e37c85c1,platform/external/jemalloc,fake_A6HTwPalRYCkBETFC_tFPA@fakeemail.com,Update private_symbols.txt
2018/03/02,6468dd52f3049c3a792ab8a9eb8ce53227523c0b,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Fix an MSVC compiler warning.
2018/03/02,b40253a93ec4eb79c536403491f326bb56f72c02,platform/external/jemalloc,fake_vquEpdMaRg6GS0NGwl6EPQ@fakeemail.com,typecast address to pointer to byte to avoid unaligned memory access error
2018/03/02,90c7269c0588bd6d49bf27ba05a261744ad97165,platform/external/jemalloc,fake_p6dPDi1CSK-Az02h4wuqdg@fakeemail.com,"Add CPU ""pause"" intrinsic for MSVC"
2018/03/02,43d4d7c37376e2ac5faf9c0adf30647d7c288106,platform/external/jemalloc,fake_dHS0EurARqu3k_RrfMqqKA@fakeemail.com,Add Travis-CI configuration
2018/03/02,34676d33690f6cc6885ff769e537ca940aacf886,platform/external/jemalloc,fake_dmhTqNsFQsOzc_r7HCfmxw@fakeemail.com,Refactor prng* from cpp macros into inline functions.
2018/03/02,b41a07c31a53cb91729f69b4a23e3a8801ee9846,platform/external/jemalloc,fake_kqn4nclSRQi-wnxEN3cYIA@fakeemail.com,Fix Windows build issues
2018/03/02,b582d2ad9418630d65540ce8dfa9f96e69eb4df9,platform/external/jemalloc,fake_dmhTqNsFQsOzc_r7HCfmxw@fakeemail.com,Update implementation details docs re: PTRDIFF_MAX.
2018/03/02,f6bd2e5a178aed23398996f008feee5bf070a624,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Code formatting fixes.
2018/03/02,66cd953514a18477eb49732e40d5c2ab5f1b12c5,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,"Do not allocate metadata via non-auto arenas, nor tcaches."
2018/03/02,174c0c3a9c63b3a0bfa32381148b537e9b9af96d,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Fix fork()-related lock rank ordering reversals.
2018/03/02,22af74e10615ce6b6898ae38a378af27757f9e16,platform/external/jemalloc,fake_dmhTqNsFQsOzc_r7HCfmxw@fakeemail.com,Refactor out signed/unsigned comparisons.
2018/03/02,96aa67aca89725f0b1df3257421a3d0a48eb2700,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Clean up char vs. uint8_t in junk filling code.
2018/03/02,ec006d884d5d219a070fec8df56a233ed524ff94,platform/external/jemalloc,fake_HinKPgKTRoitvI6TLsBGrA@fakeemail.com,Update Android.bp for 4.1.0 update.
2018/03/02,1ceae2f8cbd803ba6904ac432dbe6fcef324ba21,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Update ChangeLog for 4.3.0.
2018/03/02,ed84764a2a6d766a74fa1df3223d69977d732510,platform/external/jemalloc,fake_QAC2RwDxQ92JLSbs7uWhZQ@fakeemail.com,Support static linking of jemalloc with glibc
2018/03/02,213667fe26ee30cb724d390c6047821960c57a34,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Update ChangeLog for 4.3.0.
2018/03/02,00432331b83526e3bb82f7c2aba493bf254cb9c0,platform/external/jemalloc,fake_p6dPDi1CSK-Az02h4wuqdg@fakeemail.com,Fix 64-to-32 conversion warnings in 32-bit mode
2018/03/02,3573fb93ceb309c51484753d5f1a95df09f97185,platform/external/jemalloc,fake_FG57h8MuQTusjKmQOMWG6Q@fakeemail.com,Add -dynamic for integration and stress tests with Cray compiler wrappers
2018/03/02,8dd5115edee9e778d3b45d0924530ee49a4e34e6,platform/external/jemalloc,fake_dmhTqNsFQsOzc_r7HCfmxw@fakeemail.com,Explicitly cast mib[] elements to unsigned where appropriate.
2018/03/02,e7642715ac535cf88585d4e5ca191c8042cc2399,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Fix malloc_stats_print() to print correct opt.narenas value.
2018/03/02,d412624b25eed2b5c52b7d94a71070d3aab03cb4,platform/external/jemalloc,fake_jPQcL0-PR06ykvR0V0DqWQ@fakeemail.com,Move retaining out of default chunk hooks
2018/03/02,b4486dce242f2ae6a80990e09acf8080c164d1e7,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,"Update config.{guess,sub} from upstream."
2018/03/02,a0aaad1afa8c1c4b30bf15c6b8744084ffc32055,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Handle unaligned keys in hash().
2018/03/02,2d1bb8980fff829c58dabbf122224f577879a32c,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Update ChangeLog for 4.4.0.
2018/03/02,42ce80e15a5aa2ab6f2ec7e5f7c18164803f3076,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Silence miscellaneous 64-to-32-bit data loss warnings.
2018/03/02,9e1810ca9dc4a5f5f0841b9a6c1abb4337753552,platform/external/jemalloc,fake_dmhTqNsFQsOzc_r7HCfmxw@fakeemail.com,Silence miscellaneous 64-to-32-bit data loss warnings.
2018/03/02,53bf3353886d8ad203b448f24c3d7394b3c5da51,platform/external/jemalloc,fake_yqetFk_sRFWXcsJotEpt1A@fakeemail.com,Improve performance of jemalloc svelte config.
2018/03/02,a2539fab95008bee7fc1e4651d24b6a0427b88ce,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Disallow 0x5a junk filling when running in Valgrind.
2018/03/02,8701bc70791e3717d155fb39da9868a0dbf09be6,platform/external/jemalloc,fake_FG57h8MuQTusjKmQOMWG6Q@fakeemail.com,Add initial support for building with the cray compiler
2018/03/02,8f61fdedb908c29905103b22dda32ceb29cd8ede,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Uniformly cast mallctl[bymib]() oldp/newp arguments to (void *).
2018/03/02,ca8fffb5c13b6a7c45fd034667a8910c61d09c3b,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Silence miscellaneous 64-to-32-bit data loss warnings.
2018/03/02,108c4a11e96d57fd71751efa23ab986a236a0c7d,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Fix witness/fork() interactions.
2018/03/02,c128167bca9b652dd7cd90fd724ff0d02e66289f,platform/external/jemalloc,fake_FG57h8MuQTusjKmQOMWG6Q@fakeemail.com,Disable irrelevant Cray compiler warnings if cc-silence is enabled
2018/03/02,6bafa6678fc36483e638f1c3a0a9bf79fb89bfc9,platform/external/jemalloc,fake_QAC2RwDxQ92JLSbs7uWhZQ@fakeemail.com,Pairing heap
2018/03/02,092d760817d4e3f16f465d77bf2b83375dc2db39,platform/external/jemalloc,fake_ppR6WIlvTQCdLfajv8sVCw@fakeemail.com,Support Debian GNU/kFreeBSD.
2018/03/02,6ab5f60a1e0d2b09ec7961b6e2d2c2a39e9c96f2,platform/external/jemalloc,fake_0Badg8rmRu2qWSu23UD7sg@fakeemail.com,"Add je_iterate, je_malloc_disable, and je_malloc_enable"
2018/03/02,ecae12323d44cd739662051a2b9a5965cbe0e965,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Fix overflow in prng_range().
2018/03/02,f674f43893d6282bf6e728c510b901a10b38bc48,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Fix/refactor tcaches synchronization.
2018/03/02,20fad3430c5fa999fd094199f55a6af962993b51,platform/external/jemalloc,fake_dmhTqNsFQsOzc_r7HCfmxw@fakeemail.com,Refactor some bitmap cpp logic.
2018/03/02,62de7680cafbbc7abfbd0d5e9fd2ec5dafb54849,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Update project URL.
2018/03/02,e67f1d5ed09670b3d4d1457e7f94fab71c3d6017,platform/external/jemalloc,fake_HinKPgKTRoitvI6TLsBGrA@fakeemail.com,Update Android.bp with Malloc_not_svelte
2018/03/02,0d6a472db9cb4bcd0406b1770822ee5cc895a7d2,platform/external/jemalloc,fake_d7Ib9qzgRLauhVzY112W6g@fakeemail.com,Avoid gcc tautological-compare warnings.
